commentthreadid,forumpostid,forumuid,staffcandidate,staff,nonstaff,Sentiment,Confusion,Urgency,Opinion,Question,Answer,demandreview,createdat,staffcandidatepresence,countopinions,confusionaverage,confusionmedian,minconfusion,maxconfusion,urgencyaverage,urgencymedian,minurgency,maxurgency,sentimentaverage,sentimentmedian,minsentiment,maxsentiment,consensus,agregatedstatus,firstopinionid,firstopinionsimilarity,opinionproximity,Text,upcount,reads,CourseType,coursedisplayname,posttype,anonymous,anonymoustopeers,opinions,demandreviewreason,staffright,staffcount,opinionmode,iamright,total_posts,iagree_1,iagree_2,iagree_3,iagree_4,iagree_5,post_class,consensus_4,consensus_3,consensus_2
51cc41948deca61100000014,51cd1fc49b6a1b160000000b,3CC1D7C4DFDB45A6636246BFED375DA3,FALSE,TRUE,FALSE,4,3,1,FALSE,FALSE,TRUE,TRUE,28/06/2013 05:31,FALSE,1,0.5833333333333333,4.5,0,5,3,4,0,5.5,4,4,0,4,0.8824455318189655,NA,51cfed30ae53041200000005,0.2933723196881092,0.3192007797270955,Keep in mind that the correct option asks for **negative** predictivity of the test!Raj,0,129,Medicine,Medicine/HRP258/Statistics_in_Medicine,Comment,FALSE,FALSE,{51cfed30ae53041200000005=0.2933723196881092},first opinion is not the first comment,0,1,51cfed30ae53041200000005,1,6,0,0,0,0,0,0,1,1,1
51cc41948deca61100000014,51cc41948deca61100000014,CF407125E338DE393B8B7BA462D9D400,FALSE,FALSE,FALSE,4,5,3,FALSE,TRUE,FALSE,TRUE,27/06/2013 13:43,FALSE,1,0.5833333333333333,4.5,0,5,3,4,0,5.5,4,4,0,4,0.8824455318189655,NA,51cfed30ae53041200000005,0.42843219159008633,0.3192007797270955,The right answer in the quiz in my understanding is wrongSince i understand that this must be the specificityI see that there is 2 right answers not the chosen correct one Please clarify more to me why this was  the bestanswer and why the otjers are wrong,3,129,Medicine,Medicine/HRP258/Statistics_in_Medicine,CommentThread,FALSE,FALSE,{51cfed30ae53041200000005=0.42843219159008633},first opinion is not the first comment,0,1,51cfed30ae53041200000005,1,6,0,0,0,0,0,0,1,1,1
522126b2fe248b0a00000021,5239a43943bfdd1200000005,CCFD6486A81789648710ADAEE4063490,TRUE,FALSE,FALSE,6.5,4,2,TRUE,FALSE,FALSE,TRUE,18/09/2013 13:01,FALSE,7,0.5714285714285714,4,0,4,3.5714285714285716,4,0,5,4,3,0,6.5,0.9294410458901665,0.48167780530979754,5239a43943bfdd1200000005,0.7142857142857143,0.413373471331538,"Well, I loved the course and I am very happy with my certificate.Great thanks to Standford University.",0,501,Medicine,Medicine/HRP258/Statistics_in_Medicine,Comment,FALSE,FALSE,"{522126b2fe248b0a00000021=0.4608564737370358, 52212f550096610a0000000d=0.4583597414120928, 5221646b009661160000001d=0.5, 522169df0096611200000018=0.5, 5221ea6f009661160000002b=0.5, 522299322cfae3120000002a=0.45325309611023895, 5239a43943bfdd1200000005=0.7142857142857143}",more than one opinion / more than one opinion / more than one opinion / more than one opinion / more than one opinion / more than one opinion,0,1,5239a43943bfdd1200000005,1,7,0,0,0,0,0,0,1,1,1
522126b2fe248b0a00000021,522299322cfae3120000002a,99CC1D510127DE09D2462B601BE6AF2E,FALSE,TRUE,FALSE,4,4,3.5,TRUE,FALSE,FALSE,TRUE,01/09/2013 01:32,FALSE,7,0.5714285714285714,4,0,4,3.5714285714285716,4,0,5,4,3,0,6.5,0.9294410458901665,0.4113503276768583,522299322cfae3120000002a,0.7142857142857143,0.413373471331538,"> but it does seems that the course organizers go to extraordinary lengths to diminish the value of the certificate.Diminish the value'''' of the certificate? No. The organisers are just ensuring that dishonest types don't try to claim that they attended Stanford.I think the edX certificate is very remiss in not stressing that the course has no academic weight and does not mean you attended whatever university.The certificate from Stanford uses wording very similar to Coursera. Given what some people are trying to use their certificates for (getting credit, proof that they are qualified in an area, etc) I think it is very sensible to set out what the certificate is and what it isn't.''''",0,501,Medicine,Medicine/HRP258/Statistics_in_Medicine,Comment,FALSE,FALSE,"{522126b2fe248b0a00000021=0.38217338217338215, 52212f550096610a0000000d=0.37859759288330713, 5221646b009661160000001d=0.42804814233385663, 522169df0096611200000018=0.4363335077620792, 5221ea6f009661160000002b=0.38967381824524683, 522299322cfae3120000002a=0.7142857142857143, 5239a43943bfdd1200000005=0.45325309611023895}",more than one opinion / more than one opinion / more than one opinion / more than one opinion / more than one opinion / more than one opinion,0,1,5239a43943bfdd1200000005,1,7,0,0,0,0,0,0,1,1,1
522126b2fe248b0a00000021,5221ea6f009661160000002b,55D62FF8A3E841F548E038D0D47BDBBC,FALSE,FALSE,TRUE,3,4,5,TRUE,FALSE,FALSE,TRUE,31/08/2013 13:06,FALSE,7,0.5714285714285714,4,0,4,3.5714285714285716,4,0,5,4,3,0,6.5,0.9294410458901665,0.4058429516143792,5221ea6f009661160000002b,0.7142857142857143,0.413373471331538,"Doesn't mention lenght of the course, my grade... i loved the course but i'm really disappointed with the certificate...",6,501,Medicine,Medicine/HRP258/Statistics_in_Medicine,Comment,FALSE,FALSE,"{522126b2fe248b0a00000021=0.4121779859484777, 52212f550096610a0000000d=0.4383952338699455, 5221646b009661160000001d=0.3734046932894195, 522169df0096611200000018=0.3646103896103896, 5221ea6f009661160000002b=0.7142857142857143, 522299322cfae3120000002a=0.38967381824524683, 5239a43943bfdd1200000005=0.5}",more than one opinion / more than one opinion / more than one opinion / more than one opinion / more than one opinion / more than one opinion,0,1,5239a43943bfdd1200000005,1,7,0,0,0,0,0,0,1,1,1
522126b2fe248b0a00000021,522169df0096611200000018,DE8B6382EFBD6F6D534445ED3518F13E,FALSE,FALSE,TRUE,3,4,4,TRUE,FALSE,FALSE,TRUE,31/08/2013 03:58,FALSE,7,0.5714285714285714,4,0,4,3.5714285714285716,4,0,5,4,3,0,6.5,0.9294410458901665,0.4159715794409672,522169df0096611200000018,0.7142857142857143,0.413373471331538,"Not that I was going or needing to show it anyone anyway, but it does seems that the course organizers go to extraordinary lengths to diminish the value of the certificate. The only thing left is to put void void void ... not a real certificate ... '''' in watermarks :D Compare with https://www.edx.org/sites/default/files/edX-SampleCertificate-x900May28.png, for example.The course was great though. Thanks a bunch to all involved!''''",11,501,Medicine,Medicine/HRP258/Statistics_in_Medicine,Comment,FALSE,FALSE,"{522126b2fe248b0a00000021=0.4179035250463822, 52212f550096610a0000000d=0.42653061224489797, 5221646b009661160000001d=0.387987012987013, 522169df0096611200000018=0.7142857142857143, 5221ea6f009661160000002b=0.3646103896103896, 522299322cfae3120000002a=0.4363335077620792, 5239a43943bfdd1200000005=0.5}",more than one opinion / more than one opinion / more than one opinion / more than one opinion / more than one opinion / more than one opinion,0,1,5239a43943bfdd1200000005,1,7,0,0,0,0,0,0,1,1,1
522126b2fe248b0a00000021,5221646b009661160000001d,81FE82204D4A9B614D395ED32B408F50,FALSE,FALSE,TRUE,3,4,4.5,TRUE,FALSE,FALSE,TRUE,31/08/2013 03:35,FALSE,7,0.5714285714285714,4,0,4,3.5714285714285716,4,0,5,4,3,0,6.5,0.9294410458901665,0.4079693170281331,5221646b009661160000001d,0.7142857142857143,0.413373471331538,"Since it already says that this course doesn't quality for credits, why would you put FREE in the title? If it cost me $280, would  you say 280 dol<nameRedac_<anon_screen_name_redacted>>rs worth online offering???'''' The course was great, but now looking at the certificate it feels like it was a cheap offering that Stanford is not proud of.''''",11,501,Medicine,Medicine/HRP258/Statistics_in_Medicine,Comment,FALSE,FALSE,"{522126b2fe248b0a00000021=0.4078103864023996, 52212f550096610a0000000d=0.4304828559665941, 5221646b009661160000001d=0.7142857142857143, 522169df0096611200000018=0.30053519967064635, 5221ea6f009661160000002b=0.3734046932894195, 522299322cfae3120000002a=0.42804814233385663, 5239a43943bfdd1200000005=0.5}",more than one opinion / more than one opinion / more than one opinion / more than one opinion / more than one opinion / more than one opinion,0,1,5239a43943bfdd1200000005,1,7,0,0,0,0,0,0,1,1,1
522126b2fe248b0a00000021,52212f550096610a0000000d,815255619821C50B6CDD0F19AA7D9B94,FALSE,FALSE,FALSE,4.5,4,1,TRUE,TRUE,FALSE,TRUE,30/08/2013 23:48,FALSE,7,0.5714285714285714,4,0,4,3.5714285714285716,4,0,5,4,3,0,6.5,0.9294410458901665,0.427097478862275,52212f550096610a0000000d,0.7142857142857143,0.413373471331538,"I'm happy I got a statement of accomplishment, regardless what it says.On a side note, What would you have it say? That you attended Stanford? Give me a break.",0,501,Medicine,Medicine/HRP258/Statistics_in_Medicine,Comment,FALSE,FALSE,"{522126b2fe248b0a00000021=0.4054533288725326, 52212f550096610a0000000d=0.7142857142857143, 5221646b009661160000001d=0.4304828559665941, 522169df0096611200000018=0.42653061224489797, 5221ea6f009661160000002b=0.4383952338699455, 522299322cfae3120000002a=0.37859759288330713, 5239a43943bfdd1200000005=0.4583597414120928}",more than one opinion / more than one opinion / more than one opinion / more than one opinion / more than one opinion / more than one opinion,0,1,5239a43943bfdd1200000005,1,7,0,0,0,0,0,0,1,1,1
522126b2fe248b0a00000021,522126b2fe248b0a00000021,1CEB1EC2FED3856E1BF1D8170D7A1467,FALSE,FALSE,TRUE,4,4,5,TRUE,FALSE,FALSE,TRUE,30/08/2013 23:11,FALSE,7,0.5714285714285714,4,0,4,3.5714285714285716,4,0,5,4,3,0,6.5,0.9294410458901665,0.4112495834903259,522126b2fe248b0a00000021,0.7142857142857143,0.413373471331538,"Thanks for the wonderful classes. I think if I show this certificate anywhere important, I would feel like wearing a free slippers I got from Niagara falls to a party.. I don't think I will show this anywhere....it says ...has successfully completed with distinction a free online offering of.....''''''''",14,501,Medicine,Medicine/HRP258/Statistics_in_Medicine,CommentThread,FALSE,FALSE,"{522126b2fe248b0a00000021=0.7142857142857143, 52212f550096610a0000000d=0.4054533288725326, 5221646b009661160000001d=0.37403813984610235, 522169df0096611200000018=0.4179035250463822, 5221ea6f009661160000002b=0.4121779859484777, 522299322cfae3120000002a=0.38217338217338215, 5239a43943bfdd1200000005=0.4608564737370358}",more than one opinion / more than one opinion / more than one opinion / more than one opinion / more than one opinion / more than one opinion,0,1,5239a43943bfdd1200000005,1,7,0,0,0,0,0,0,1,1,1
52416addf2bd351600000046,5273f948ac1049af3600000d,5AA9BB23E5BB195A96AED8C0A3223A2F,TRUE,FALSE,FALSE,4,3.5,5,TRUE,FALSE,FALSE,TRUE,01/11/2013 18:56,FALSE,6,0.5306122448979592,3.5,0,4.5,3.7857142857142856,2,0,5.5,4.071428571428571,4,0,4.5,0.9469233761411107,0.3878698069882265,5273f948ac1049af3600000d,0.75,0.3747642727286963,"In my opinion the professor is right. Plenty of scientists have bad writing habits. So it all depends who the reader is and who is your editor- try to comply with requirements of the editor. There are journals which accept papers written in lively and interesting style, and those which Board accepts only boring technical grubbish.",0,299,Medicine,Medicine/SciWrite/Fall2013,Comment,FALSE,FALSE,"{52416addf2bd351600000046=0.375, 52419570f2bd350a00000063=0.338855421686747, 5246d962ab83191900000026=0.3866223908918406, 5246da8aab83190d0000002b=0.39408396946564883, 524ad106c15cc1520000001d=0.3012048192771084, 5273f948ac1049af3600000d=0.75}",more than one opinion / more than one opinion / more than one opinion / more than one opinion / more than one opinion,0,1,5273f948ac1049af3600000d,1,7,0,0,0,0,0,0,1,1,1
52416addf2bd351600000046,524ad106c15cc1520000001d,24EE65FF7E0E659B85508DF30C79EE19,FALSE,FALSE,FALSE,4,4.5,5.5,TRUE,TRUE,FALSE,TRUE,01/10/2013 13:41,FALSE,6,0.5306122448979592,3.5,0,4.5,3.7857142857142856,2,0,5.5,4.071428571428571,4,0,4.5,0.9469233761411107,0.35755876118975616,524ad106c15cc1520000001d,0.6785714285714286,0.3747642727286963,"I'm so happy that finally someone told me: ACTIVE VOICE IS GREAT, USE IT!''''. So, that's what I did, ''''trying'''' to write an -active voice- paper. I sent it to my boss and he replied to me that I should change all active voice to passive voice...What should I do? Fighting for my active voice's feeling or following with the boring passive voice?Thanks,María (Granada)''''",1,299,Medicine,Medicine/SciWrite/Fall2013,Comment,FALSE,FALSE,"{52416addf2bd351600000046=0.4102468212415856, 52419570f2bd350a00000063=0.37845923709798057, 5246d962ab83191900000026=0.41698292220113853, 5246da8aab83190d0000002b=0.4079880043620502, 524ad106c15cc1520000001d=0.6785714285714286, 5273f948ac1049af3600000d=0.399962602842184}",more than one opinion / more than one opinion / more than one opinion / more than one opinion / more than one opinion,0,1,5273f948ac1049af3600000d,1,7,0,0,0,0,0,0,1,1,1
52416addf2bd351600000046,5246da8aab83190d0000002b,B58DB85A402B9A38D3AFEAB98B53CDAE,FALSE,FALSE,TRUE,4,3.5,2,TRUE,FALSE,FALSE,TRUE,28/09/2013 13:32,FALSE,6,0.5306122448979592,3.5,0,4.5,3.7857142857142856,2,0,5.5,4.071428571428571,4,0,4.5,0.9469233761411107,0.3845150069736974,5246da8aab83190d0000002b,0.75,0.3747642727286963,"I think as a writer we can deviate the norms but after deviating the norm do not be surprised that your piece of writing does not sound scientific any more. I mean it looks like a kind of rephrased explanation for a college student.As for me, I partly disagree with the professor who stands for the simplified structures and simple vocabulary because such methods of re-phrasing she introduced in her lecture are good for a scientific discussion during the conference or a seminar or else. But not for a scientific writing.",0,299,Medicine,Medicine/SciWrite/Fall2013,Comment,FALSE,FALSE,"{52416addf2bd351600000046=0.3854961832061069, 52419570f2bd350a00000063=0.32061068702290074, 5246d962ab83191900000026=0.3597328244274809, 5246da8aab83190d0000002b=0.75, 524ad106c15cc1520000001d=0.3711832061068702, 5273f948ac1049af3600000d=0.39408396946564883}",more than one opinion / more than one opinion / more than one opinion / more than one opinion / more than one opinion,0,1,5273f948ac1049af3600000d,1,7,0,0,0,0,0,0,1,1,1
52416addf2bd351600000046,5246d962ab83191900000026,B58DB85A402B9A38D3AFEAB98B53CDAE,FALSE,FALSE,FALSE,4,3.5,2,TRUE,FALSE,FALSE,TRUE,28/09/2013 13:28,FALSE,6,0.5306122448979592,3.5,0,4.5,3.7857142857142856,2,0,5.5,4.071428571428571,4,0,4.5,0.9469233761411107,0.3854612270911812,5246d962ab83191900000026,0.75,0.3747642727286963,The conventions are not just conventions. Every case of the use of the passive structure should be analysed separately. It's not just the matter of using or not using the passive voice. Every sentence with an active or passive voice dramatically change the mode of comprehension. Sometimes active voice sounds too excessive and contains lots of useless information that one can understand from the context. Though sometimes a passive structure re-direct our attention to the information that is less important in the utterence.,0,299,Medicine,Medicine/SciWrite/Fall2013,Comment,FALSE,FALSE,"{52416addf2bd351600000046=0.400853889943074, 52419570f2bd350a00000063=0.3221062618595826, 5246d962ab83191900000026=0.75, 5246da8aab83190d0000002b=0.36195445920303604, 524ad106c15cc1520000001d=0.38377609108159394, 5273f948ac1049af3600000d=0.3866223908918406}",more than one opinion / more than one opinion / more than one opinion / more than one opinion / more than one opinion,0,1,5273f948ac1049af3600000d,1,7,0,0,0,0,0,0,1,1,1
52416addf2bd351600000046,524267ed5be39b0e00000069,0FA78DE09E838CBB5DADAD13460046C7,FALSE,TRUE,FALSE,4.5,3,2,FALSE,FALSE,TRUE,TRUE,25/09/2013 04:34,FALSE,6,0.5306122448979592,3.5,0,4.5,3.7857142857142856,2,0,5.5,4.071428571428571,4,0,4.5,0.9469233761411107,NA,5273f948ac1049af3600000d,0.3996803540693386,0.3747642727286963,"I'm going to try to convince you to break out of some of these conventions that you've been taught. Many top journals explicitly ask authors to use the active voice and write with verbs, so editors want this!",4,299,Medicine,Medicine/SciWrite/Fall2013,Comment,FALSE,FALSE,"{52416addf2bd351600000046=0.3837353123067409, 52419570f2bd350a00000063=0.36342229199372056, 5246d962ab83191900000026=0.37313635131471945, 5246da8aab83190d0000002b=0.37287739523290236, 524ad106c15cc1520000001d=0.385885244150016, 5273f948ac1049af3600000d=0.3996803540693386}",more than one opinion / more than one opinion / more than one opinion / more than one opinion / more than one opinion,0,1,5273f948ac1049af3600000d,1,7,0,0,0,0,0,0,1,1,1
52416addf2bd351600000046,52419570f2bd350a00000063,EC90324C0EB4D3386F6CCE2F2350C662,FALSE,FALSE,FALSE,4,4,4.5,TRUE,TRUE,TRUE,TRUE,24/09/2013 13:36,FALSE,6,0.5306122448979592,3.5,0,4.5,3.7857142857142856,2,0,5.5,4.071428571428571,4,0,4.5,0.9469233761411107,0.35197288775995805,52419570f2bd350a00000063,0.7142857142857143,0.3747642727286963,"I was also taught to use nouns rather than verbs. Please advise.Thanks,<nameRedac_<anon_screen_name_redacted>>",0,299,Medicine,Medicine/SciWrite/Fall2013,Comment,FALSE,FALSE,"{52416addf2bd351600000046=0.3737373737373737, 52419570f2bd350a00000063=0.7142857142857143, 5246d962ab83191900000026=0.3475196530224993, 5246da8aab83190d0000002b=0.3462377317339149, 524ad106c15cc1520000001d=0.3541510845175766, 5273f948ac1049af3600000d=0.3618760757314974}",more than one opinion / more than one opinion / more than one opinion / more than one opinion / more than one opinion,0,1,5273f948ac1049af3600000d,1,7,0,0,0,0,0,0,1,1,1
